"No.","Time","Source","Destination","Protocol","Length","Data rate (Mb/s)","Info","Bandwidth"
"511","35.328000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=387, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"512","35.430400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=388, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"513","35.532800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=389, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"514","35.635200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=390, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"515","35.737600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=391, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"516","35.840000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=392, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"517","35.942400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=393, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"518","35.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"519","35.983460","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"520","35.984494","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"521","35.984504","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"522","36.044800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=395, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"523","36.147200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=396, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"524","36.249600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=397, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"525","36.352000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=398, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"526","36.454400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=399, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"527","36.556800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=400, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"528","36.659200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=401, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"529","36.761600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=402, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"530","36.864000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=403, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"531","36.966400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=404, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"532","36.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"533","36.983460","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"534","36.984494","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"535","36.984504","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"536","37.068800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=406, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"537","37.171200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=407, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"538","37.273600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=408, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"539","37.376000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=409, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"540","37.478400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=410, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"541","37.580800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=411, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"542","37.683200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=412, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"543","37.785600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=413, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"544","37.888000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=414, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"545","37.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"546","37.983460","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"547","37.984494","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"548","37.984504","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"549","37.990400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=416, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"550","38.092800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=417, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"551","38.195200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=418, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"552","38.297600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=419, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"553","38.400000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=420, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"554","38.502400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=421, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"555","38.604800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=422, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"556","38.707200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=423, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"557","38.809600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=424, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"558","38.912000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=425, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"559","38.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"560","38.983460","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"561","38.984494","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"562","38.984504","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"563","39.014400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=427, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"564","39.116800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=428, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"565","39.219200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=429, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"566","39.321600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=430, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"567","39.424000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=431, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"568","39.526400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=432, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"569","39.628800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=433, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"570","39.731200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=434, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"571","39.833600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=435, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"572","39.936000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=436, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"573","39.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"574","39.983460","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"575","39.984494","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"576","39.984504","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"577","40.038400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=438, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"578","40.140800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=439, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"579","40.243200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=440, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"580","40.345600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=441, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"581","40.448000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=442, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"582","40.550400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=443, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"583","40.652800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=444, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"584","40.755200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=445, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"585","40.857600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=446, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"586","40.960000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=447, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"587","40.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"588","40.983460","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"589","40.984494","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"590","40.984504","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"591","41.062400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=449, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"592","41.164800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=450, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"593","41.267200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=451, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"594","41.369600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=452, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"595","41.472000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=453, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"596","41.574400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=454, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"597","41.676800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=455, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"598","41.779200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=456, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"599","41.881600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=457, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"600","41.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"601","41.983460","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"602","41.984162","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=458, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"603","41.985196","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"604","41.985206","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"605","42.086400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=460, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"606","42.188800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=461, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"607","42.291200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=462, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"608","42.393600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=463, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"609","42.496000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=464, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"610","42.598400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=465, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"611","42.700800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=466, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"612","42.803200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=467, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"613","42.905600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=468, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"614","42.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"615","42.983460","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"616","42.984494","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"617","42.984504","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"618","43.008000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=470, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"619","43.110400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=471, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"620","43.212800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=472, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"621","43.315200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=473, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"622","43.417600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=474, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"623","43.520000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=475, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"624","43.622400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=476, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"625","43.724800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=477, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"626","43.827200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=478, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"627","43.929600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=479, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"628","43.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"629","43.983460","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"630","43.984494","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"631","43.984504","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"632","44.032000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=481, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"633","44.134400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=482, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"634","44.236800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=483, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"635","44.339200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=484, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"636","44.441600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=485, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"637","44.544000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=486, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"638","44.646400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=487, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"639","44.748800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=488, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"640","44.851200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=489, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"641","44.953600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=490, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"642","44.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"643","44.983460","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"644","44.984494","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
"645","44.984504","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"646","45.056000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=492, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"647","45.158400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=493, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"648","45.260800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=494, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"649","45.363200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=495, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"650","45.465600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=496, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"651","45.568000","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=497, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"652","45.670400","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=498, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"653","45.772800","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=499, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"654","45.875200","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=500, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"655","45.977600","00:00:00_00:00:03","Broadcast","802.11","60","","Beacon frame, SN=501, FN=0, Flags=........, BI=100, SSID=""ns-3-WiFi""","60"
"656","45.981427","192.168.239.5","192.168.239.1","UDP","1088","","49153  >  9 Len=1024","1088"
"657","45.983460","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","14","","Acknowledgement, Flags=........","14"
"658","45.984494","192.168.239.1","192.168.239.5","UDP","1088","","9  >  49153 Len=1024","1088"
